아황산가스(SO2),일산화탄소(CO),오존(O3),이산화질소(NO2),초미세먼지(PM25),월,시간대
0.0027999999999999,0.45,0.0284,0.0054,15.0,1,12
0.0027999999999999,0.45,0.0294,0.0053,13.0,1,13
0.0027999999999999,0.45,0.0315,0.0043,18.0,1,14
0.0027999999999999,0.45,0.0314,0.0054,18.0,1,15
0.0027,0.44,0.0309,0.0052,18.0,1,16
0.0027,0.43,0.032,0.0048,24.0,1,17
0.0027,0.44,0.0307,0.0074,19.0,1,18
0.0027,0.44,0.0307,0.0068,18.0,1,19
0.0027,0.46,0.0291,0.0064,19.0,1,20
0.0029,0.47,0.0308,0.0042,17.0,1,21
0.003,0.45,0.032,0.0026,15.0,1,22
0.003,0.45,0.0307,0.0033,13.0,1,23
0.003,0.45,0.0301999999999999,0.0034,17.0,1,0
0.0033,0.46,0.0308,0.002,11.0,1,1
0.0034,0.46,0.0315,0.0012,18.0,1,2
0.0033,0.46,0.0309,0.0013,16.0,1,3
0.0033,0.44,0.0306,0.001,15.0,1,4
0.0034,0.45,0.0289,0.0027999999999999,14.0,1,5
0.0034,0.43,0.029,0.0038,12.0,1,6
0.0036,0.43,0.027,0.0058,10.0,1,7
0.0035,0.44,0.0265,0.0068,8.0,1,8
0.0035,0.47,0.0261,0.0063,15.0,1,9
0.0036,0.47,0.0257,0.0079,13.0,1,10
0.0035,0.44,0.0274,0.007,10.0,1,11
0.0035,0.44,0.0301999999999999,0.0042,12.0,1,12
0.0032,0.43,0.0311,0.004,11.0,1,13
0.0029,0.39,0.0331,0.0029,7.0,1,14
0.0027999999999999,0.38,0.0337,0.0034,7.0,1,15
0.0027999999999999,0.37,0.0335,0.0036,8.0,1,16
0.0027999999999999,0.37,0.033,0.0037,7.0,1,17
0.0027,0.37,0.0315,0.0052,6.0,1,18
0.0027999999999999,0.4,0.0308,0.0054,8.0,1,19
0.0027999999999999,0.42,0.031,0.0054,7.0,1,20
0.003,0.44,0.0313,0.0048,11.0,1,21
0.0031,0.43,0.0309,0.0055,9.0,1,22
0.0032,0.41,0.0312,0.0052,8.0,1,23
0.0032,0.42,0.0314,0.005,6.0,1,0
0.0032,0.42,0.0318,0.0036,7.0,1,1
0.0032,0.43,0.0327,0.002,7.0,1,2
0.0033,0.45,0.033,0.001,10.0,1,3
0.0033,0.44,0.0324,0.0016,6.0,1,4
0.0033,0.47,0.03,0.0038999999999999,9.0,1,5
0.0033,0.48,0.0286999999999999,0.005,8.0,1,6
0.0033,0.48,0.0268,0.0075,7.0,1,7
0.0033,0.5,0.0254,0.0082,7.0,1,8
0.0033,0.5,0.0255,0.0085,10.0,1,9
0.0033,0.46,0.0275,0.0075,7.0,1,10
0.0035,0.44,0.0288,0.0066,8.0,1,11
0.0036,0.42,0.0291999999999999,0.007,9.0,1,12
0.0034,0.4,0.0312,0.0052,10.0,1,13
0.0033,0.39,0.0317,0.0054,8.0,1,14
0.0031,0.37,0.0344,0.0029,7.0,1,15
0.0033,0.37,0.0345,0.0038999999999999,10.0,1,16
0.0035,0.4,0.032,0.007,8.0,1,17
0.0035,0.42,0.031,0.008,12.0,1,18
0.0036,0.45,0.0296,0.0097,12.0,1,19
0.0035,0.46,0.0281999999999999,0.0108,12.0,1,20
0.0034,0.46,0.03,0.0082,11.0,1,21
0.0033,0.46,0.0279,0.0102,13.0,1,22
0.0033,0.46,0.0265,0.0116,14.0,1,23
0.0034,0.47,0.0258,0.0118,13.0,1,0
0.0033,0.49,0.0251,0.0121,12.0,1,1
0.0034,0.51,0.024,0.0126,15.0,1,2
0.0032,0.5,0.024,0.012,14.0,1,3
0.0032,0.48,0.0263,0.0092,13.0,1,4
0.0034,0.49,0.0246,0.011,11.0,1,5
0.0033,0.46,0.0252,0.0103,8.0,1,6
0.0033,0.53,0.0175,0.0193,6.0,1,7
0.0035,0.57,0.0124,0.0263,11.0,1,8
0.0038,0.59,0.0125,0.026,15.0,1,9
0.0038,0.5,0.0241,0.0126,11.0,1,10
0.0038,0.55,0.0198,0.0192,13.0,1,11
0.0038,0.54,0.0216,0.018,11.0,1,12
0.0037,0.52,0.024,0.0151,12.0,1,13
0.0035,0.47,0.0263,0.0135,13.0,1,14
0.0035,0.45,0.0299,0.012,12.0,1,15
0.0036,0.44,0.0301999999999999,0.011,11.0,1,16
0.0037,0.41,0.0296,0.0111,14.0,1,17
0.0033,0.41,0.026,0.0153,11.0,1,18
0.0033,0.48,0.0195,0.0222,12.0,1,19
0.0032,0.49,0.0187,0.0228,11.0,1,20
0.0032,0.51,0.0151,0.0267,15.0,1,21
0.0031,0.45,0.0252,0.0143,9.0,1,22
0.0031,0.48,0.0223,0.0169,12.0,1,23
0.0031,0.47,0.0228,0.0165,10.0,1,0
0.0031,0.55,0.016,0.0239,10.0,1,1
0.0031,0.58,0.0127,0.0268,17.0,1,2
0.0031,0.73,0.0055,0.0352,8.0,1,3
0.0032,0.84,0.0018,0.0425,9.0,1,4
0.0033,0.83,0.0016,0.0429,13.0,1,5
0.0032,0.81,0.0017,0.0421,14.0,1,6
0.0031,0.82,0.0017,0.0426,12.0,1,7
0.0032,0.93,0.0018,0.0452,16.0,1,8
0.0036,1.11,0.0027,0.0494,16.0,1,9
0.0038,0.92,0.0055,0.0447,22.0,1,10
0.0038,0.74,0.0095,0.0382,23.0,1,11
0.004,0.81,0.0107,0.0421,25.0,1,12
0.0038,0.49,0.0298,0.021,25.0,1,15
0.0037,0.47,0.0323,0.0209,30.0,1,16
0.0036,0.48,0.0258,0.0275,32.0,1,17
0.0033,0.49,0.0255,0.0259,27.0,1,18
0.0032,0.53,0.0227,0.028,31.0,1,19
0.0031,0.54,0.0205,0.028,29.0,1,20
0.0031,0.55,0.021,0.0265,28.0,1,21
0.003,0.58,0.0151,0.0333,29.0,1,22
0.003,0.64,0.0106,0.0386,32.0,1,23
0.003,0.74,0.0055,0.0463,30.0,1,0
0.0031,0.97,0.002,0.0535,32.0,1,1
0.0032,1.12,0.0017,0.0526999999999999,34.0,1,2
0.003,1.05,0.0014999999999999,0.049,30.0,1,3
0.0029,1.04,0.0016,0.0497,32.0,1,4
0.0031,1.04,0.0016,0.05,37.0,1,5
0.003,0.97,0.0016,0.0469,36.0,1,6
0.003,0.85,0.0025,0.0457,32.0,1,7
0.0032,1.01,0.0016,0.0492,35.0,1,8
0.0032,1.03,0.003,0.0477,38.0,1,9
0.0034,0.99,0.0063,0.0456,44.0,1,10
0.0038,0.88,0.0114,0.0421,44.0,1,11
0.0043,0.91,0.0141,0.0432,45.0,1,12
0.0047,0.75,0.023,0.0336,40.0,1,13
0.0046,0.64,0.0365,0.0179,36.0,1,14
0.0044,0.6,0.0404,0.0148999999999999,37.0,1,15
0.0043,0.61,0.0385,0.0181,39.0,1,16
0.0037,0.56,0.04,0.0145,35.0,1,17
0.0032,0.52,0.0387,0.0141,28.0,1,18
0.0033,0.59,0.0352,0.018,30.0,1,19
0.0032,0.64,0.0316,0.0213,40.0,1,20
0.0031,0.67,0.0297,0.0225,38.0,1,21
0.003,0.64,0.0329,0.0184,34.0,1,22
0.003,0.63,0.0314,0.0192,32.0,1,23
0.0029,0.64,0.026,0.0239,34.0,1,0
0.0029,0.68,0.0168,0.033,33.0,1,1
0.0029,0.65,0.0189,0.0259,30.0,1,2
0.003,0.68,0.0247,0.0166,34.0,1,3
0.0029,0.62,0.0259,0.0144,29.0,1,4
0.003,0.62,0.0253,0.0151,32.0,1,5
0.003,0.68,0.0158,0.0258,28.0,1,6
0.0029,0.79,0.0038999999999999,0.0411,32.0,1,7
0.0027999999999999,0.81,0.0053,0.0375,34.0,1,8
0.0031,0.79,0.0079,0.036,33.0,1,9
0.0032,0.72,0.0127,0.0335,28.0,1,10
0.0034,0.75,0.0145999999999999,0.0349,29.0,1,11
0.0035,0.48,0.0297,0.0173,16.0,1,12
0.0033,0.35,0.0374,0.0075,11.0,1,13
0.0034,0.36,0.0375,0.0083,10.0,1,14
0.0033,0.36,0.0363,0.0104,12.0,1,15
0.0032,0.33,0.0393,0.0079,9.0,1,16
0.0031,0.36,0.0367,0.0111,12.0,1,17
0.003,0.38,0.0344,0.0141,12.0,1,18
0.0029,0.45,0.0301,0.0188,14.0,1,19
0.0029,0.47,0.0306,0.0184,16.0,1,20
0.0029,0.49,0.0281,0.021,17.0,1,21
0.0029,0.54,0.0248,0.0243,23.0,1,22
0.0029,0.56,0.0242,0.024,18.0,1,23
0.0029,0.6,0.0152,0.0337,22.0,1,0
0.0029,0.7,0.0072,0.0411,23.0,1,1
0.0029,0.77,0.0026,0.044,25.0,1,2
0.0029,0.75,0.0031,0.0424,24.0,1,3
0.003,0.76,0.0026,0.0437,23.0,1,4
0.0029,0.83,0.0016,0.0448,21.0,1,5
0.0027999999999999,0.7,0.0033,0.042,27.0,1,6
0.003,0.84,0.0016,0.0463,24.0,1,7
0.0031,1.13,0.0016,0.0493,24.0,1,8
0.0035,1.2,0.0024,0.0504,30.0,1,9
0.0034,0.95,0.0043,0.0453,31.0,1,10
0.0033,0.78,0.009,0.0375,34.0,1,11
0.0038,0.84,0.0099,0.0435,41.0,1,12
0.0038,0.77,0.0151,0.04,33.0,1,13
0.0038,0.57,0.0293,0.023,26.0,1,14
0.0037,0.5,0.0359,0.0166,28.0,1,15
0.0035,0.47,0.0388,0.0142,27.0,1,16
0.0033,0.45,0.0403,0.0138999999999999,23.0,1,17
0.0032,0.49,0.0365,0.0184,27.0,1,18
0.0032,0.56,0.0284,0.0271999999999999,31.0,1,19
0.0032,0.6,0.0271999999999999,0.0281,31.0,1,20
0.0031,0.65,0.0279,0.0265,36.0,1,21
0.0031,0.68,0.0261,0.0281,35.0,1,22
0.0031,0.76,0.0169,0.0374,37.0,1,23
0.003,0.75,0.0201,0.0328,36.0,1,0
0.0029,0.77,0.0151,0.0371,41.0,1,1
0.003,0.9,0.0079,0.0432,37.0,1,2
0.0031,0.92,0.0055999999999999,0.0429,34.0,1,3
0.003,0.93,0.0029,0.0452,38.0,1,4
0.0029,0.92,0.004,0.0466,39.0,1,5
0.0029,0.85,0.0064,0.0396,42.0,1,6
0.0029,0.91,0.0025,0.0433,48.0,1,7
0.0031,1.06,0.0019,0.0464,52.0,1,8
0.0033,1.22,0.0032,0.0486,46.0,1,9
0.0035,1.19,0.0059,0.0485,56.0,1,10
0.0038,0.96,0.0093,0.0461,54.0,1,11
0.004,0.72,0.0234,0.0316,42.0,1,12
0.0038999999999999,0.62,0.03,0.0245,40.0,1,13
0.0037,0.55,0.0322,0.0229,31.0,1,14
0.0033,0.47,0.0325,0.0218,20.0,1,15
0.0032,0.44,0.0314,0.0231,23.0,1,16
0.0031,0.46,0.0303,0.0245,24.0,1,17
0.0031,0.56,0.0159,0.042,27.0,1,18
0.0035,0.76,0.0029,0.06,34.0,1,19
0.0037,1.03,0.0022,0.0618,36.0,1,20
0.004,1.23,0.0023,0.066,46.0,1,21
0.004,1.34,0.0021,0.0647,48.0,1,22
0.0036,1.38,0.0021,0.0668,44.0,1,23
0.0038,1.41,0.0021,0.066,41.0,1,0
0.0035,1.26,0.0019,0.062,36.0,1,1
0.0035,1.12,0.0018,0.0575,37.0,1,2
0.0035,1.09,0.0017,0.0558,36.0,1,3
0.0035,1.11,0.0017,0.0561,35.0,1,4
0.0035,1.08,0.0017,0.0543,34.0,1,5
0.0035,1.13,0.0016,0.0558,37.0,1,6
0.0036,1.08,0.0017,0.0553,34.0,1,7
0.0035,1.04,0.0017,0.0528,38.0,1,8
0.0035,0.92,0.0025,0.049,36.0,1,9
0.0041,1.3,0.0038999999999999,0.0561,46.0,1,10
0.0042,0.98,0.0081,0.0475,43.0,1,11
0.0044,0.69,0.0154,0.0382,46.0,1,12
0.0045,0.76,0.0167,0.0439,49.0,1,13
0.0041,0.72,0.0219,0.0437,45.0,1,14
0.0038,0.52,0.0342,0.0305,44.0,1,15
0.0035,0.43,0.0437,0.0202,34.0,1,16
0.0034,0.45,0.0414,0.0211,31.0,1,17
0.0034,0.51,0.0381,0.0239,37.0,1,18
0.0032,0.59,0.034,0.0262,35.0,1,19
0.0031,0.66,0.0263,0.0331,48.0,1,20
0.0027999999999999,0.58,0.036,0.0222,41.0,1,21
0.003,0.7,0.0224,0.0385,41.0,1,22
0.0029,0.81,0.0131,0.0475,47.0,1,23
0.0029,0.82,0.0144,0.0452,43.0,1,0
0.0031,1.28,0.0016,0.0461,22.0,1,1
0.0029,1.1,0.0014,0.044,18.0,1,2
0.0027999999999999,1.19,0.0019,0.0423,20.0,1,3
0.0031,1.18,0.0019,0.0412,19.0,1,4
0.0032,1.09,0.0017,0.0406,19.0,1,5
0.0029,0.92,0.0014999999999999,0.0377,15.0,1,6
0.0031,0.93,0.0019,0.0377,16.0,1,7
0.003,0.91,0.0016,0.0393,13.0,1,8
0.0033,0.9,0.0023,0.0367,16.0,1,9
0.0029,0.77,0.005,0.0359,12.0,1,10
0.003,0.6,0.0134,0.0269,18.0,1,11
0.0031,0.46,0.0196,0.027,11.0,1,12
0.0034,0.51,0.0183,0.0296,19.0,1,13
0.0034,0.62,0.0186,0.032,18.0,1,14
0.0027,0.52,0.0245,0.0281999999999999,12.0,1,15
0.0025,0.65,0.0132,0.0395,13.0,1,16
0.0027,0.59,0.0174,0.0335,14.0,1,17
0.0026,0.65,0.0141,0.0362,14.0,1,18
0.0029,0.69,0.0135999999999999,0.0404,19.0,1,19
0.0031,0.66,0.0123,0.0426,19.0,1,20
0.0027,0.74,0.0169,0.036,24.0,1,21
0.0027,0.69,0.023,0.0281,23.0,1,22
0.003,0.72,0.0148999999999999,0.0308,30.0,1,23
0.0026,0.68,0.0187,0.027,29.0,1,0
0.0026,0.7,0.0183,0.027,38.0,1,1
0.0027,0.74,0.0154,0.027,37.0,1,2
0.003,0.61,0.0254,0.0183,41.0,1,3
0.0026,0.58,0.0279,0.0172,38.0,1,4
0.0024,0.6,0.0187,0.026,42.0,1,5
0.003,0.68,0.0034,0.0465,44.0,1,6
0.003,0.69,0.0038999999999999,0.0491,43.0,1,7
0.0029,0.66,0.0072,0.0466,35.0,1,8
0.0027,0.42,0.0132,0.0432,36.0,1,9
0.0029,0.65,0.0134,0.0507,29.0,1,10
0.0029,0.49,0.0181,0.0461,30.0,1,11
0.0032,0.45,0.0187,0.0327,25.0,1,12
0.0026,0.43,0.019,0.0311,27.0,1,13
0.0027,0.53,0.0174,0.0367,26.0,1,14
0.003,0.49,0.0166,0.0358,27.0,1,15
0.0027,0.39,0.0207,0.0326,20.0,1,16
0.0027,0.48,0.0188,0.0359,19.0,1,17
0.0027999999999999,0.55,0.0158,0.0429,20.0,1,18
0.003,0.65,0.0035,0.055,24.0,1,19
0.0026,0.6,0.0094,0.0456,23.0,1,20
0.0027,0.6,0.0132,0.0362,24.0,1,21
0.0024,0.46,0.0144,0.0335,21.0,1,22
0.0026,0.42,0.0147,0.034,22.0,1,23
0.0024,0.46,0.0131,0.035,18.0,1,0
0.0023,0.43,0.0192,0.0281,19.0,1,1
0.0024,0.4,0.0198,0.0269,15.0,1,2
0.0022,0.45,0.0208,0.0252,19.0,1,3
0.0025,0.44,0.0215,0.0252,18.0,1,4
0.0027,0.52,0.0069,0.0393,23.0,1,5
0.0029,0.64,0.0014999999999999,0.0475,21.0,1,6
0.0027999999999999,0.59,0.0014,0.0511,26.0,1,7
0.0027999999999999,0.69,0.0036,0.049,24.0,1,8
0.0025,0.42,0.0148,0.0351,32.0,1,9
0.0027999999999999,0.5,0.0145,0.0367,27.0,1,10
0.0027999999999999,0.66,0.01,0.0427,29.0,1,11
0.0031,0.64,0.0077999999999999,0.0447,31.0,1,12
0.0031,0.73,0.004,0.0518,43.0,1,13
0.0029,0.67,0.0062,0.0462,45.0,1,14
0.0029,0.68,0.0063,0.0448,37.0,1,15
0.0026,0.51,0.0159,0.032,30.0,1,16
0.0027999999999999,0.52,0.0152,0.039,30.0,1,17
0.0027999999999999,0.73,0.0116,0.0434,27.0,1,18
0.0025,0.68,0.0135,0.0394,34.0,1,19
0.0024,0.66,0.0128,0.0378,32.0,1,20
0.003,0.67,0.0232,0.0309,37.0,1,21
0.0033,0.63,0.0196,0.0355,37.0,1,22
0.0031,0.7,0.0197,0.0345,42.0,1,23
0.0027999999999999,0.67,0.0209,0.032,37.0,1,0
0.0031,0.73,0.0255,0.025,42.0,1,1
0.0029,0.7,0.0185,0.0307,40.0,1,2
0.0029,0.73,0.0145999999999999,0.0332,41.0,1,3
0.0027,0.78,0.0085,0.0383,35.0,1,4
0.0029,0.82,0.0036,0.0461,39.0,1,5
0.0027999999999999,0.82,0.0024,0.0454,35.0,1,6
0.0034,0.98,0.0016,0.0555,40.0,1,7
0.0032,0.83,0.0018,0.0545,36.0,1,8
0.0032,0.96,0.0027999999999999,0.0556,43.0,1,9
0.0033,0.87,0.0038999999999999,0.0562,41.0,1,10
0.0034,1.07,0.0035,0.0521,50.0,1,11
0.0035,0.88,0.005,0.0518,46.0,1,12
0.0038,0.86,0.0057,0.0486,51.0,1,13
0.0034,0.83,0.0065,0.0494,45.0,1,14
0.0034,0.72,0.0087,0.0482,46.0,1,15
0.0036,0.6,0.0072,0.0478,35.0,1,16
0.0036,0.88,0.0042,0.0538,42.0,1,17
0.0035,0.72,0.0064,0.0511,35.0,1,18
0.0034,0.76,0.0075,0.0473,35.0,1,19
0.0034,0.79,0.0076,0.0461,32.0,1,20
0.0033,0.96,0.0013,0.0578999999999999,44.0,1,21
0.003,0.98,0.0011,0.0571,42.0,1,22
0.0036,1.12,0.0007,0.059,49.0,1,23
0.0034,1.08,0.001,0.0566999999999999,45.0,1,0
0.0037,1.12,0.0007,0.0565,48.0,1,1
0.0033,1.02,0.0006,0.0546,45.0,1,2
0.0029,1.07,0.0009,0.0509,48.0,1,3
0.003,1.15,0.0009,0.0516,43.0,1,4
0.0034,1.11,0.0008,0.0521,48.0,1,5
0.0034,1.02,0.0005,0.0546999999999999,42.0,1,6
0.0038,1.23,0.0004,0.0654,49.0,1,7
0.0035,1.06,0.0006,0.0624,44.0,1,8
0.0033,1.02,0.0013,0.0616,48.0,1,9
0.0035,0.95,0.0027,0.0606,49.0,1,10
0.0038,0.9,0.0064,0.052,70.0,1,11
0.0038999999999999,0.92,0.0114,0.0487,78.0,1,12
0.004,0.68,0.0261,0.0361,88.0,1,13
0.004,0.7,0.0322,0.0322,77.0,1,14
0.0044,0.74,0.0301,0.0355,84.0,1,15
0.0036,0.68,0.0282999999999999,0.0383,62.0,1,16
0.0034,0.9,0.0218,0.0444,73.0,1,17
0.003,0.82,0.0177,0.0524,70.0,1,18
0.0033,0.9,0.0259,0.0406,85.0,1,19
0.0031,1.07,0.0243,0.0397,86.0,1,20
0.0033,0.95,0.0199,0.041,95.0,1,21
0.0029,0.82,0.0179,0.0393,68.0,1,22
0.0027,0.89,0.0154,0.0373,57.0,1,23
0.0024,0.9,0.0112,0.0398,48.0,1,0
0.0029,0.8,0.0162,0.0315,51.0,1,1
0.0024,0.73,0.0189,0.026,38.0,1,2
0.0026,0.71,0.0155,0.028,42.0,1,3
0.0027,0.62,0.0167,0.0261,31.0,1,4
0.0031,0.47,0.0223,0.023,23.0,1,5
0.003,0.39,0.0176,0.0337,8.0,1,6
0.0029,0.46,0.0119,0.0403,8.0,1,7
0.0027999999999999,0.5,0.0055999999999999,0.0451,8.0,1,8
0.0031,0.56,0.0064,0.0436,12.0,1,9
0.0033,0.52,0.0079,0.0451,9.0,1,10
0.0035,0.53,0.0119,0.0402,14.0,1,11
0.0032,0.6,0.0163,0.0335,8.0,1,12
0.003,0.38,0.0196,0.0301999999999999,12.0,1,13
0.003,0.36,0.0251,0.0228,7.0,1,14
0.0037,0.31,0.0258,0.0203,16.0,1,15
0.0036,0.35,0.0289,0.0196,10.0,1,16
0.0033,0.34,0.0202,0.0306,12.0,1,17
0.0033,0.44,0.0204,0.0307,11.0,1,18
0.003,0.46,0.021,0.0307,13.0,1,19
0.0027999999999999,0.42,0.0223,0.0255,12.0,1,20
0.0026,0.56,0.0154,0.0301999999999999,12.0,1,21
0.0025,0.51,0.0158,0.0298,11.0,1,22
0.0026,0.46,0.0225,0.0243,14.0,1,23
0.0025,0.52,0.0236,0.0204,15.0,1,0
0.0027,0.46,0.0291999999999999,0.0132,25.0,1,1
0.0026,0.46,0.0281,0.0151,22.0,1,2
0.003,0.48,0.0301999999999999,0.014,24.0,1,3
0.0034,0.55,0.0305,0.0127,22.0,1,4
0.0033,0.62,0.0269,0.0143,33.0,1,5
0.0029,0.6,0.0235,0.017,29.0,1,6
0.0027,0.59,0.0178,0.02,32.0,1,7
0.0029,0.56,0.0127,0.0248,26.0,1,8
0.0031,0.49,0.0161,0.023,29.0,1,9
0.003,0.39,0.0226,0.0178,15.0,1,10
0.0032,0.39,0.0237,0.016,15.0,1,11
0.0031,0.39,0.0273,0.016,12.0,1,12
0.0031,0.42,0.0316,0.0106,12.0,1,13
0.0029,0.44,0.031,0.0134,6.0,1,14
0.0027,0.4,0.0303,0.0135,10.0,1,15
0.0026,0.43,0.0284,0.017,4.0,1,16
0.0027,0.4,0.0245,0.0196,4.0,1,17
0.0027,0.41,0.0208,0.0222,8.0,1,18
0.0027,0.41,0.0179,0.0239,6.0,1,19
0.0023,0.39,0.0188,0.0215,5.0,1,20
0.0024,0.46,0.0175,0.0213,8.0,1,21
0.0026,0.43,0.0186,0.0195,9.0,1,22
0.0024,0.41,0.0188,0.0187,11.0,1,23
0.0026,0.47,0.0164,0.0206,10.0,1,0
0.0027999999999999,0.44,0.0185,0.0175,13.0,1,1
0.0031,0.43,0.0232,0.0131,9.0,1,2
0.0025,0.43,0.0192,0.0164,15.0,1,3
0.0032,0.43,0.0205,0.0154,11.0,1,4
0.0029,0.42,0.016,0.0196,13.0,1,5
0.003,0.56,0.0105,0.0268,12.0,1,6
0.0029,0.61,0.0072,0.0307,14.0,1,7
0.0027999999999999,0.76,0.0025,0.0363,13.0,1,8
0.003,0.67,0.0029,0.0402,15.0,1,9
0.0032,0.68,0.005,0.0379,14.0,1,10
0.0032,0.58,0.0079,0.0344,19.0,1,11
0.0032,0.71,0.0091,0.0381,14.0,1,12
0.0033,0.81,0.0088,0.0409,22.0,1,13
0.0033,0.77,0.0103,0.0386,18.0,1,14
0.0029,0.56,0.0128,0.0387,19.0,1,15
0.0029,0.63,0.0145,0.0407,11.0,1,16
0.0034,0.49,0.0097,0.0427,21.0,1,17
0.0033,0.5,0.0051,0.0481,17.0,1,18
0.0027999999999999,0.55,0.0053,0.043,15.0,1,19
0.0032,0.78,0.0027999999999999,0.0492,12.0,1,20
0.0035,0.88,0.0021,0.0555,17.0,1,21
0.0031,0.67,0.0035,0.0487,13.0,1,22
0.0032,0.56,0.0023,0.0501,15.0,1,23
0.0033,0.71,0.0022,0.0525,15.0,1,0
0.0032,0.74,0.0021,0.0518,18.0,1,1
0.0035,0.74,0.0022,0.0516,17.0,1,2
0.0032,0.69,0.0023,0.0489,19.0,1,3
0.0032,0.6,0.0025,0.0485,16.0,1,4
0.0035,0.59,0.0024,0.0498,22.0,1,5
0.0035,0.51,0.0019,0.0517,16.0,1,6
0.0032,0.49,0.0023,0.0516,21.0,1,7
0.0032,0.77,0.002,0.051,17.0,1,8
0.0034,0.63,0.0016,0.0452,22.0,1,9
0.003,0.63,0.0019,0.0485,20.0,1,10
0.0027999999999999,0.64,0.0027,0.0436,26.0,1,11
0.0032,0.68,0.0027,0.0491,29.0,1,14
0.0029,0.65,0.0024,0.0454,36.0,1,15
0.0027,0.69,0.0026,0.0433,29.0,1,16
0.0027999999999999,0.75,0.0022,0.0435,33.0,1,17
0.0027999999999999,0.87,0.0017,0.0457,31.0,1,18
0.003,0.75,0.0016,0.0462,33.0,1,19
0.0031,0.77,0.0013,0.0496,32.0,1,20
0.003,0.86,0.0014999999999999,0.0479,34.0,1,21
0.0034,0.94,0.0017,0.0498,32.0,1,22
0.0035,1.04,0.0018,0.0487,37.0,1,23
0.0033,1.02,0.0014999999999999,0.0511,32.0,1,0
0.0032,1.05,0.0017,0.0502,37.0,1,1
0.003,0.98,0.0014,0.0441,33.0,1,2
0.0027999999999999,0.94,0.0018,0.0428,38.0,1,3
0.0031,0.92,0.002,0.0434,40.0,1,4
0.0027999999999999,0.93,0.0018,0.0404,52.0,1,5
0.0032,0.99,0.0023,0.04,54.0,1,6
0.0035,1.1,0.0023,0.0431,62.0,1,7
0.0033,1.04,0.0022,0.0446,58.0,1,8
0.0033,1.27,0.0026,0.0472,65.0,1,9
0.0031,1.1,0.0037,0.0432,66.0,1,10
0.0031,0.9,0.0054,0.0439,70.0,1,11
0.0029,0.76,0.0096,0.0346,53.0,1,12
0.0031,0.72,0.0112,0.0374,53.0,1,13
0.0032,0.69,0.0132,0.0402,48.0,1,14
0.004,0.71,0.0134,0.0404,50.0,1,15
0.0038,0.72,0.0088,0.0485,44.0,1,16
0.0034,0.8,0.0064,0.0496,52.0,1,17
0.0032,0.94,0.0046,0.0529,60.0,1,18
0.003,0.93,0.0019,0.0582,70.0,1,19
0.0031,0.93,0.0017,0.0586,61.0,1,20
0.0027999999999999,1.03,0.0019,0.0592,66.0,1,21
0.003,1.07,0.0018,0.0607,69.0,1,22
0.0031,1.13,0.002,0.0629,83.0,1,23
0.0029,0.93,0.0019,0.0551,76.0,1,0
0.0029,0.83,0.002,0.0507,85.0,1,1
0.0032,0.78,0.0027999999999999,0.0469,74.0,1,2
0.0029,0.8,0.0026,0.0473,75.0,1,3
0.0029,0.69,0.0072,0.0404,64.0,1,4
0.0027,0.7,0.0059,0.0421,65.0,1,5
0.003,0.71,0.003,0.0462,57.0,1,6
0.0031,0.84,0.0022,0.0504,63.0,1,7
0.0036,0.82,0.0014999999999999,0.0457,61.0,1,8
0.0038999999999999,0.9,0.0023,0.0508,70.0,1,9
0.0034,0.75,0.0036,0.0422,57.0,1,10
0.0033,0.79,0.0038,0.0472,65.0,1,11
0.0037,0.8,0.0047,0.049,56.0,1,12
0.0037,0.83,0.0049,0.0523,60.0,1,13
0.0037,0.78,0.0082,0.048,44.0,1,14
0.0036,0.72,0.0069,0.0479,44.0,1,15
0.0037,0.72,0.0073,0.0466,39.0,1,16
0.0048,0.77,0.0038,0.0789,33.0,1,17
0.0038999999999999,0.75,0.0051,0.0575,27.0,1,18
0.0036,0.72,0.006,0.0459,33.0,1,19
0.003,0.82,0.0014,0.0543999999999999,32.0,1,20
0.0031,0.96,0.0018,0.0582,39.0,1,21
0.0035,0.7,0.0096,0.0477,32.0,1,22
0.0032,0.69,0.0155,0.0415,33.0,1,23
0.0029,0.56,0.0223,0.0312,29.0,1,0
0.0031,0.63,0.0249,0.0265,35.0,1,1
0.0032,0.64,0.0235,0.027,42.0,1,2
0.0033,0.76,0.0216,0.0264,60.0,1,3
0.0036,0.69,0.0231,0.0239,56.0,1,4
0.0027,0.74,0.0172,0.0285,69.0,1,5
0.0033,0.89,0.001,0.0525,61.0,1,6
0.0035,1.18,0.0011,0.0561,70.0,1,7
0.0032,1.01,0.003,0.0485,62.0,1,8
0.0034,0.93,0.0060999999999999,0.0462,71.0,1,9
0.0037,0.8,0.0125,0.0393,53.0,1,10
0.0035,0.53,0.0174,0.0477,40.0,1,11
0.003,0.49,0.0225,0.0279,21.0,1,12
0.0026,0.5,0.0236,0.0234,25.0,1,13
0.0034,0.55,0.0269,0.023,30.0,1,14
0.0032,0.52,0.0253,0.0291,29.0,1,15
0.0027,0.42,0.0275,0.0259,13.0,1,16
0.0031,0.51,0.0229,0.0315,13.0,1,17
0.0034,0.45,0.0175,0.0378,14.0,1,18
0.0031,0.57,0.0158,0.0368,14.0,1,19
0.0032,0.66,0.0135,0.0372,11.0,1,20
0.003,0.55,0.0089,0.0428,12.0,1,21
0.0029,0.54,0.0131,0.0377,11.0,1,22
